SourceSet,機能,画面/API,ケースID,テストケース名,前提条件,入力,手順,期待結果,観点,元観点区分,種別,優先度,リリースゲート,自動化,実装参照,確認証跡,備考,実行状況,実行結果,担当,証跡リンク,MVP最小実施,実施順,有効_実行状況,有効_実行結果,実施方式,実施環境,自動化対象,前提データ,実行備考
exhaustive,管理API｜予約PATCH,PATCH /api/admin/reservations/{id},TC-EX-AR-422NONE,更新項目なし,管理者,手順参照,PATCH JSON,422 更新項目がありません,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/reservations/[id]/route.ts,HTTP+DB,,,,,,,,"=IF($W260=""対象"",IFERROR(IF(xlookup($D260,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D260,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S260),$S260),$S260)","=IF($W260=""対象"",IFERROR(IF(xlookup($D260,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D260,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T260),$T260),$T260)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜予約PATCH,PATCH /api/admin/reservations/{id},TC-EX-AR-422ST,strength 不正,管理者,手順参照,PATCH JSON,422 strong または potential,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/reservations/[id]/route.ts,HTTP+DB,,,,,,,,"=IF($W261=""対象"",IFERROR(IF(xlookup($D261,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D261,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S261),$S261),$S261)","=IF($W261=""対象"",IFERROR(IF(xlookup($D261,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D261,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T261),$T261),$T261)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜予約PATCH,PATCH /api/admin/reservations/{id},TC-EX-AR-422TL,電話31文字,管理者,手順参照,PATCH JSON,422 30 文字以内,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/reservations/[id]/route.ts,HTTP+DB,,,,,,,,"=IF($W262=""対象"",IFERROR(IF(xlookup($D262,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D262,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S262),$S262),$S262)","=IF($W262=""対象"",IFERROR(IF(xlookup($D262,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D262,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T262),$T262),$T262)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜予約PATCH,PATCH /api/admin/reservations/{id},TC-EX-AR-422TP,電話空,管理者,手順参照,PATCH JSON,422 電話番号は空にできません,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/reservations/[id]/route.ts,HTTP+DB,,,,,,,,"=IF($W263=""対象"",IFERROR(IF(xlookup($D263,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D263,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S263),$S263),$S263)","=IF($W263=""対象"",IFERROR(IF(xlookup($D263,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D263,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T263),$T263),$T263)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜合宿相談,PATCH ...（id が UUID でない）,TC-MVP-ADM-CAMP-400,パス id 不正は400,管理者,手順参照,PATCH JSON または Cookie なし（ケースによる）,400 ID が不正です,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP,【分岐】UUID_RE.test(id) 偽。【リスク】誤パスや旧URLで DB に無意味なクエリを飛ばさない。負荷・ログノイズ削減。,,,,,,,"=IF($W264=""対象"",IFERROR(IF(xlookup($D264,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D264,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S264),$S264),$S264)","=IF($W264=""対象"",IFERROR(IF(xlookup($D264,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D264,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T264),$T264),$T264)",manual,both,no,個別確認,デフォルト分類（必要なら BY_CASE_ID に追加）
exhaustive,管理API｜合宿相談,PATCH ...,TC-MVP-ADM-CAMP-400J,JSON 壊れ400,管理者,手順参照,PATCH JSON または Cookie なし（ケースによる）,400,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP,【分岐】request.json() catch。【リスク】管理画面のバグや拡張で壊れた PATCH が 500 化しないことを確認。,,,,,,,"=IF($W265=""対象"",IFERROR(IF(xlookup($D265,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D265,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S265),$S265),$S265)","=IF($W265=""対象"",IFERROR(IF(xlookup($D265,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D265,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T265),$T265),$T265)",manual,both,no,個別確認,デフォルト分類（必要なら BY_CASE_ID に追加）
exhaustive,管理API｜合宿相談,PATCH /api/admin/camp-inquiries/{id},TC-MVP-ADM-CAMP-401,未認証401,セッションなし,手順参照,PATCH JSON または Cookie なし（ケースによる）,401,セキュリティ,セキュリティ,権限,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP,【分岐】getAdminUser() 偽。【リスク】相談ステータスが第三者に改ざんされうる。対応履歴の信頼性崩壊を防ぐ。,,,,,,,"=IF($W266=""対象"",IFERROR(IF(xlookup($D266,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D266,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S266),$S266),$S266)","=IF($W266=""対象"",IFERROR(IF(xlookup($D266,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D266,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T266),$T266),$T266)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜合宿相談,PATCH ...,TC-MVP-ADM-CAMP-422,status が許容値以外422,管理者,手順参照,PATCH JSON または Cookie なし（ケースによる）,422,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP,【分岐】isCampInquiryStatus が偽。【リスク】手作業ワークフロー用の status が自由文字列だと集計・フィルタが壊れる。,,,,,,,"=IF($W267=""対象"",IFERROR(IF(xlookup($D267,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D267,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S267),$S267),$S267)","=IF($W267=""対象"",IFERROR(IF(xlookup($D267,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D267,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T267),$T267),$T267)",manual,both,no,個別確認,デフォルト分類（必要なら BY_CASE_ID に追加）
exhaustive,管理API｜合宿相談,PATCH ...,TC-MVP-ADM-CAMP-500,存在しないUUIDは single 失敗で500,管理者,手順参照,PATCH JSON または Cookie なし（ケースによる）,500,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP,【分岐】update 後 if (error || !data)（0 行は error になりうる）。【リスク】404 と区別しづらいが、現行実装の挙動として「存在しない ID」の運用ミスを検知し UI／ログを合わせる必要がある。,,,,,,,"=IF($W268=""対象"",IFERROR(IF(xlookup($D268,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D268,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S268),$S268),$S268)","=IF($W268=""対象"",IFERROR(IF(xlookup($D268,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D268,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T268),$T268),$T268)",manual,both,no,個別確認,デフォルト分類（必要なら BY_CASE_ID に追加）
exhaustive,管理API｜合宿相談,PATCH ...,TC-MVP-ADM-TRN-422,status 不正422,管理者,手順参照,PATCH JSON または Cookie なし（ケースによる）,422,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/tournament-inquiries/[id]/route.ts,HTTP,【分岐】isCampInquiryStatus（共通ステータス集合）が偽。【リスク】合宿と同様、運用ラベルの乱立で一覧・レポートが壊れる。,,,,,,,"=IF($W269=""対象"",IFERROR(IF(xlookup($D269,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D269,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S269),$S269),$S269)","=IF($W269=""対象"",IFERROR(IF(xlookup($D269,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D269,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T269),$T269),$T269)",manual,both,no,個別確認,デフォルト分類（必要なら BY_CASE_ID に追加）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/camp-inquiries/{id},PATCH /api/admin/camp-inquiries/{id},TC-EX-CI-200,正常更新,管理者,手順参照,PATCH { status },200 ok,正常,正常,正常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W270=""対象"",IFERROR(IF(xlookup($D270,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D270,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S270),$S270),$S270)","=IF($W270=""対象"",IFERROR(IF(xlookup($D270,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D270,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T270),$T270),$T270)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/camp-inquiries/{id},PATCH /api/admin/camp-inquiries/{id},TC-EX-CI-400I,ID 不正,管理者,手順参照,PATCH { status },400,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W271=""対象"",IFERROR(IF(xlookup($D271,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D271,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S271),$S271),$S271)","=IF($W271=""対象"",IFERROR(IF(xlookup($D271,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D271,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T271),$T271),$T271)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/camp-inquiries/{id},PATCH /api/admin/camp-inquiries/{id},TC-EX-CI-400J,JSON 壊れ,管理者,手順参照,PATCH { status },400,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W272=""対象"",IFERROR(IF(xlookup($D272,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D272,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S272),$S272),$S272)","=IF($W272=""対象"",IFERROR(IF(xlookup($D272,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D272,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T272),$T272),$T272)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/camp-inquiries/{id},PATCH /api/admin/camp-inquiries/{id},TC-EX-CI-401,未認証,管理者,手順参照,PATCH { status },401,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W273=""対象"",IFERROR(IF(xlookup($D273,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D273,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S273),$S273),$S273)","=IF($W273=""対象"",IFERROR(IF(xlookup($D273,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D273,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T273),$T273),$T273)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/camp-inquiries/{id},PATCH /api/admin/camp-inquiries/{id},TC-EX-CI-422S,status 不正,管理者,手順参照,PATCH { status },422 status は次のいずれか,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W274=""対象"",IFERROR(IF(xlookup($D274,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D274,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S274),$S274),$S274)","=IF($W274=""対象"",IFERROR(IF(xlookup($D274,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D274,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T274),$T274),$T274)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/camp-inquiries/{id},PATCH /api/admin/camp-inquiries/{id},TC-EX-CI-500,UPDATE 失敗,管理者,手順参照,PATCH { status },500,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/camp-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W275=""対象"",IFERROR(IF(xlookup($D275,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D275,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S275),$S275),$S275)","=IF($W275=""対象"",IFERROR(IF(xlookup($D275,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D275,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T275),$T275),$T275)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/tournament-inquiries/{id},PATCH /api/admin/tournament-inquiries/{id},TC-EX-TI-200,正常更新,管理者,手順参照,PATCH { status },200 ok,正常,正常,正常系,P1,リリース前推奨,可,src/app/api/admin/tournament-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W276=""対象"",IFERROR(IF(xlookup($D276,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D276,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S276),$S276),$S276)","=IF($W276=""対象"",IFERROR(IF(xlookup($D276,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D276,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T276),$T276),$T276)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/tournament-inquiries/{id},PATCH /api/admin/tournament-inquiries/{id},TC-EX-TI-400I,ID 不正,管理者,手順参照,PATCH { status },400,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/tournament-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W277=""対象"",IFERROR(IF(xlookup($D277,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D277,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S277),$S277),$S277)","=IF($W277=""対象"",IFERROR(IF(xlookup($D277,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D277,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T277),$T277),$T277)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/tournament-inquiries/{id},PATCH /api/admin/tournament-inquiries/{id},TC-EX-TI-400J,JSON 壊れ,管理者,手順参照,PATCH { status },400,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/tournament-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W278=""対象"",IFERROR(IF(xlookup($D278,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D278,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S278),$S278),$S278)","=IF($W278=""対象"",IFERROR(IF(xlookup($D278,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D278,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T278),$T278),$T278)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/tournament-inquiries/{id},PATCH /api/admin/tournament-inquiries/{id},TC-EX-TI-401,未認証,管理者,手順参照,PATCH { status },401,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/tournament-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W279=""対象"",IFERROR(IF(xlookup($D279,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D279,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S279),$S279),$S279)","=IF($W279=""対象"",IFERROR(IF(xlookup($D279,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D279,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T279),$T279),$T279)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/tournament-inquiries/{id},PATCH /api/admin/tournament-inquiries/{id},TC-EX-TI-422S,status 不正,管理者,手順参照,PATCH { status },422 status は次のいずれか,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/tournament-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W280=""対象"",IFERROR(IF(xlookup($D280,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D280,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S280),$S280),$S280)","=IF($W280=""対象"",IFERROR(IF(xlookup($D280,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D280,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T280),$T280),$T280)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜問い合わせPATCH PATCH /api/admin/tournament-inquiries/{id},PATCH /api/admin/tournament-inquiries/{id},TC-EX-TI-500,UPDATE 失敗,管理者,手順参照,PATCH { status },500,異常,異常,異常系,P1,リリース前推奨,可,src/app/api/admin/tournament-inquiries/[id]/route.ts,HTTP+DB,CAMP_INQUIRY_STATUS_VALUES_HINT に準拠,,,,,,,"=IF($W281=""対象"",IFERROR(IF(xlookup($D281,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D281,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S281),$S281),$S281)","=IF($W281=""対象"",IFERROR(IF(xlookup($D281,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D281,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T281),$T281),$T281)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
exhaustive,管理API｜大会問い合わせ,PATCH /api/admin/tournament-inquiries/{id},TC-MVP-ADM-TRN-401,未認証401,セッションなし,手順参照,PATCH JSON または Cookie なし（ケースによる）,401,セキュリティ,セキュリティ,権限,P1,リリース前推奨,可,src/app/api/admin/tournament-inquiries/[id]/route.ts,HTTP,【分岐】getAdminUser() 偽。【リスク】大会問い合わせの対応状況が第三者に晒される・改ざんされる。,,,,,,,"=IF($W282=""対象"",IFERROR(IF(xlookup($D282,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,"""")<>"""",xlookup($D282,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$H:$H,""""),$S282),$S282),$S282)","=IF($W282=""対象"",IFERROR(IF(xlookup($D282,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,"""")<>"""",xlookup($D282,MVP_Minimum_Run!$C:$C,MVP_Minimum_Run!$I:$I,""""),$T282),$T282),$T282)",local-integration,local,partial,admin cookie または service role・seed,管理API（ヒューリスティック）
